class_id,class_name,support,predicted,precision,recall,f1
3582,Place cardboard piece on stack|cardboard square+scissors+smartphone,0,0,0.0,0.0,0.0
3583,Place cardboard piece on stack|cardboard square+cardboard squares stack+scissors+smartphone,0,0,0.0,0.0,0.0
3584,Hold cardboard piece|cardboard sheet+cardboard square+scissors+smartphone,0,0,0.0,0.0,0.0
3585,Cut cardboard piece|cardboard sheet+cardboard square+scissors+smartphone,0,0,0.0,0.0,0.0
3586,Trim cardboard piece|cardboard square+cardboard stacks+scissors+smartphone,0,0,0.0,0.0,0.0
3587,Trim cardboard piece|cardboard scraps+cardboard square+cardboard stacks+scissors+smartphone,0,0,0.0,0.0,0.0
3588,Trim cardboard piece|cardboard scraps+cardboard square+scissors+smartphone,0,0,0.0,0.0,0.0
3589,Move cardboard sheet|cardboard sheet+scissors+utility knife,0,0,0.0,0.0,0.0
3590,Release cardboard|cardboard sheet+utility knife,0,0,0.0,0.0,0.0
3591,Pick up scissors|cardboard sheet+mobile phone+scissors+utility knife,0,0,0.0,0.0,0.0
3592,Position cardboard piece|cardboard square+scissors,0,0,0.0,0.0,0.0
3593,Trim cardboard|cardboard piece+cardboard sheet+cardboard stacks+scissors,0,0,0.0,0.0,0.0
3594,Sort buttons by color|buttons+table+water bottle,0,0,0.0,0.0,0.0
3595,Sort button by color|mixed buttons+phone+power bank+water bottle,0,0,0.0,0.0,0.0
3596,Reach for button|blue buttons+red buttons+yellow buttons,0,0,0.0,0.0,0.0
3597,Place button in group|blue buttons+red buttons+yellow buttons,0,0,0.0,0.0,0.0
3598,Place button in group|blue buttons+hand+orange buttons+red buttons+yellow buttons,0,0,0.0,0.0,0.0
3599,Place button in group|hand+orange buttons,0,0,0.0,0.0,0.0
3600,Hold water bottle|buttons+water bottle,0,0,0.0,0.0,0.0
3601,Place water bottle on table|buttons+water bottle,0,0,0.0,0.0,0.0
3602,Reach for phone|buttons+water bottle,0,0,0.0,0.0,0.0
3603,Reach for phone|buttons+smartphone+water bottle,0,0,0.0,0.0,0.0
3604,Sort buttons|buttons+phone+power bank+water bottle,0,0,0.0,0.0,0.0
3605,Move away from table|buttons+smartphone+water bottle,0,0,0.0,0.0,0.0
3606,Move away from table|buttons+chair+paper+pen+smartphone+water bottle,0,0,0.0,0.0,0.0
3607,Move away from table|chair+paper+pen,0,0,0.0,0.0,0.0
3608,Return to sorting|buttons+smartphone+water bottle,0,0,0.0,0.0,0.0
3609,Manipulate paper decoration|paper cone+paper decoration+smartphone+water bottle,38,0,0.0,0.0,0.0
3610,Manipulate paper edge|hands+paper cone+puzzle box+smartphone+water bottle,27,0,0.0,0.0,0.0
3611,Placing paper strip|paper cone+phone+puzzle box+water bottle,4,0,0.0,0.0,0.0
3612,Placing paper strip|adhesive strip+paper cone+phone+puzzle box+water bottle,3,0,0.0,0.0,0.0
3613,Placing paper strip|adhesive strip+paper cone+phone,19,0,0.0,0.0,0.0
3614,Manipulate paper strip|paper cone+paper strip+puzzle box+smartphone+water bottle,27,0,0.0,0.0,0.0
3615,Securing paper structure|decorative stars+paper strips+smartphone+water bottle,11,0,0.0,0.0,0.0
3616,Securing paper structure|decorative stars+paper cone+paper strip+paper strips+puzzle box+smartphone+water bottle,3,0,0.0,0.0,0.0
3617,Securing paper structure|paper cone+paper strip+puzzle box+smartphone+water bottle,23,0,0.0,0.0,0.0
3618,Manipulate adhesive strip|adhesive strip+paper sheets+puzzle box+smartphone+water bottle,37,0,0.0,0.0,0.0
3619,Secure paper edges with adhesive|adhesive strip+paper cone pieces+puzzle box+smartphone+water bottle,26,0,0.0,0.0,0.0
3620,Sort beads|paper+pen+smartphone+star-shaped beads,14,0,0.0,0.0,0.0
3621,Record count|paper+pen+star-shaped beads,13,0,0.0,0.0,0.0
3622,Sort beads and write count|paper+pen+power bank+smartphone+star-shaped beads,18,0,0.0,0.0,0.0
3623,Counting and organizing beads|cardboard squares+paper+pen+star-shaped beads,15,0,0.0,0.0,0.0
3624,Pick up star bead|cardboard squares+mobile phone+paper+pen+power bank+star beads,14,0,0.0,0.0,0.0
3625,Place and count bead|paper+pen+star beads,16,0,0.0,0.0,0.0
3626,Sort star-shaped beads|marker+mobile phone+paper+power bank+star-shaped beads,16,0,0.0,0.0,0.0
3627,Write count on paper|marker+mobile phone+paper+power bank+star-shaped beads,12,0,0.0,0.0,0.0
3628,Hold beads|paper+pen+power bank+smartphone+star-shaped beads,16,0,0.0,0.0,0.0
3629,Arrange star beads|paper+pen+power bank+smartphone+star beads,17,0,0.0,0.0,0.0
3630,Pick up pen|paper+pen+star beads,14,0,0.0,0.0,0.0
3631,Counting star beads|paper+pen+star beads,17,0,0.0,0.0,0.0
3632,Retrieving more beads|paper+pen+star beads,13,0,0.0,0.0,0.0
3633,Write on paper|cardboard square+paper+pen+star beads,9,0,0.0,0.0,0.0
3634,Adjust paper|cardboard square+paper+pen+star beads,13,0,0.0,0.0,0.0
3635,Gather star beads|cardboard squares+mobile phone+paper+pen+power bank+star beads,13,0,0.0,0.0,0.0
3636,Arrange star beads for counting|paper+pen+star beads,15,0,0.0,0.0,0.0
3637,Sort and count beads|paper+pen+star beads,12,0,0.0,0.0,0.0
3638,Pick up product|cloth+shelf+yellow product+yellow product packet,0,0,0.0,0.0,0.0
3639,Pick up product|cloth+shelf+yellow product,0,0,0.0,0.0,0.0
3640,Hold product|cardboard box+cleaning glove+product+shelf,0,0,0.0,0.0,0.0
3641,Hold product|cleaning glove+product+shelf,0,0,0.0,0.0,0.0
3642,Walk towards shelf|cleaning cloth+coworker+mickey mouse product+mickey mouse product box+shelf,0,0,0.0,0.0,0.0
3643,Walk towards shelf|cleaning cloth+mickey mouse product box,0,0,0.0,0.0,0.0
3644,Draw line on cardboard|cardboard+metal ruler+red marker+scissors+water bottle,0,0,0.0,0.0,0.0
3645,Hold container lid|red plastic container lid,7,0,0.0,0.0,0.0
3646,Move towards the stove|faucet+kettle+sink,1,0,0.0,0.0,0.0
3647,Closing the door|door,4,0,0.0,0.0,0.0
3648,Wipe kitchen counter|bowl+cloth+countertop+door+laundry basket+mop+plate+pot+sink,2,0,0.0,0.0,0.0
3649,Wipe kitchen counter|bowl+cloth+countertop+plate+pot+sink,4,0,0.0,0.0,0.0
3650,Place cloth on floor|yellow circular object,1,0,0.0,0.0,0.0
3651,Move pot|blue bowl+green basket+pot+red bowl+towel,1,0,0.0,0.0,0.0
3652,Cut cardboard|cardboard+desk+metal ruler+pen+ruler+utility knife,2,0,0.0,0.0,0.0
3653,Cut cardboard|cardboard+desk+metal ruler+utility knife,13,0,0.0,0.0,0.0
3654,Cut cardboard|cardboard+desk+metal ruler+phone+utility knife,2,0,0.0,0.0,0.0
3655,Cut cardboard|cardboard+phone+utility knife,13,0,0.0,0.0,0.0
3656,Cut cardboard|cardboard+phone+utility knife+water bottle,2,0,0.0,0.0,0.0
3657,Cut cardboard|cardboard+utility knife+water bottle,13,0,0.0,0.0,0.0
3658,Cut cardboard|cardboard+table+utility knife+water bottle,2,0,0.0,0.0,0.0
3659,Cut cardboard|cardboard+table+utility knife,12,0,0.0,0.0,0.0
3660,Place jar on shelf|glass jar+shelf,0,0,0.0,0.0,0.0
3661,Place jar on shelf|jar,0,0,0.0,0.0,0.0
3662,Assess shelf arrangement|canned food+shelf,0,0,0.0,0.0,0.0
3663,Reach for product|bottles+cardboard box+shelf+smartphone,0,0,0.0,0.0,0.0
3664,Press foam piece|blue foam pile+foam base+foam pieces+foam strip+hand+phone+purple foam pile+small blue foam piece+yellow foam pile,0,0,0.0,0.0,0.0
3665,Pick up bottle|bottle+foam pieces+foam strip+foam strips+hand+phone+table,0,0,0.0,0.0,0.0
3666,Release foam strip|blue foam pieces+bottle+foam strip+phone+purple foam pieces+yellow foam pieces,0,0,0.0,0.0,0.0
3667,Observe craft layout|blue foam pieces+foam strip+foam strips+phone+purple foam pieces+table+yellow foam pieces,0,0,0.0,0.0,0.0
3668,Reach for foam strips|blue foam pieces+blue foam strip+foam strips+hands+phone+purple foam pieces+table+yellow foam pieces+yellow foam strip,0,0,0.0,0.0,0.0
3669,Adjust foam strip|blue foam strip+blue foam strips+phone+power bank+purple foam strips+yellow foam strips,0,0,0.0,0.0,0.0
3670,Attach foam strip|black electronic device+blue foam strip+light blue foam pieces+light blue foam strip+phone+purple foam pieces+table+yellow foam pieces+yellow foam strip,0,0,0.0,0.0,0.0
3671,Press foam piece to strip|blue foam pieces+electronic device+foam strip+light blue foam pieces+phone+purple foam pieces+yellow foam piece+yellow foam pieces,0,0,0.0,0.0,0.0
3672,Pinch foam strips|blue foam strip+camera device+foam pieces+hands+mobile phone+smartphone+table+yellow foam strip,0,0,0.0,0.0,0.0
3673,Place blue foam piece|blue foam bits+blue foam strip+foam strips+phone+purple foam bits+purple foam pieces+smartphone+torn blue foam piece+yellow foam bits+yellow foam piece+yellow foam pieces,0,0,0.0,0.0,0.0
3674,Press blue strip|blue foam bits+blue paper strip+blue strip+hand+light blue paper bits+phone+purple foam bits+purple paper bits+smartphone+yellow foam bits+yellow paper bits+yellow paper strip+yellow strip,0,0,0.0,0.0,0.0
3675,Position blue strip|blue paper strip+blue strip+light blue paper bits+light blue paper pile+phone+purple paper bits+purple paper pile+yellow paper bits+yellow paper pile+yellow paper strip+yellow strip,0,0,0.0,0.0,0.0
3676,Lift blue strip|blue strip+camera+electronic device+phone+purple paper pile+purple paper scraps+yellow paper pile+yellow paper scraps,0,0,0.0,0.0,0.0
3677,Align paper strip|blue paper strip+hand+hands+light blue paper strips+paper strip+phone+purple paper strips+smartphone+yellow paper strips,0,0,0.0,0.0,0.0
3678,Interlock paper strips|blue paper strip+hand+mobile phone+paper strip+phone+power bank+table+yellow paper strip,0,0,0.0,0.0,0.0
3679,Turn away from table|blue paper strip+carpet+chair+hand+mobile phone+person+pink slippers+table+yellow paper strip,0,0,0.0,0.0,0.0
3680,Pick up paper strip|black device+blue bits+blue paper bits+blue paper strip+paper strip+phone+purple bits+purple paper bits+smartphone+yellow bits+yellow paper bits+yellow paper strip,0,0,0.0,0.0,0.0
3681,Pick up tool|chair+craft material+desk+paper strip+phone+table+tool,0,0,0.0,0.0,0.0
3682,Pick up tool|chair+desk+floor+paper strip+table+tool,0,0,0.0,0.0,0.0
3683,Walk down hallway|door+glass partition+glass wall+hallway+person+table+wall,0,0,0.0,0.0,0.0
3684,Enter workspace|chair+craft materials+door+notebook+pen+person+table+wall+window,0,0,0.0,0.0,0.0
3685,Enter workspace|chair+craft materials+door+door handle+notebook+person+sign+table+wall+window,0,0,0.0,0.0,0.0
3686,Walk to table|cardboard box+door+paper+table,0,0,0.0,0.0,0.0
3687,Enter the room|chair+floor+hallway+head-mounted display+person+table+wall,0,0,0.0,0.0,0.0
3688,Enter the room|chair+floor+person+poster+table+wall,0,0,0.0,0.0,0.0
3689,Walk towards table|chair+door+floor+person+poster+table+wall,0,0,0.0,0.0,0.0
3690,Touch colleague's back|chair+colleague+person+table,0,0,0.0,0.0,0.0
3691,Observe and walk through store|cardboard box+colleague+inventory boxes+shelves,2,0,0.0,0.0,0.0
3692,Inspect shelf condition|shelf,8,0,0.0,0.0,0.0
3693,Approach boxes|cardboard boxes+colleague+red bin+shelving unit,3,0,0.0,0.0,0.0
3694,Extract wire hangers from box|wire hangers,6,0,0.0,0.0,0.0
3695,Release hook|display hook+wire shelf,2,0,0.0,0.0,0.0
3696,Release hook|wire shelf,4,0,0.0,0.0,0.0
3697,Place items on the shelf|packaged items+retail shelf+shopping bag+stationery package,2,0,0.0,0.0,0.0
3698,Pick up new cardboard piece|cardboard piece+marker+pencil case+ruler+scissors,1,0,0.0,0.0,0.0
3699,Place marked piece down|cardboard piece+cardboard stack+marker,7,0,0.0,0.0,0.0
3700,Cut cardboard piece|cardboard pile+cardboard strip+scissors,6,0,0.0,0.0,0.0
3701,Marking cardboard piece|cardboard pieces+marker+ruler,9,0,0.0,0.0,0.0
3702,Place back Dior gift box|dior gift box+spices+supermarket shelf,0,0,0.0,0.0,0.0
3703,Place back Dior gift box|supermarket shelf,0,0,0.0,0.0,0.0
3704,Release bottle|bottle+hand+shelf,0,0,0.0,0.0,0.0
3705,Move along the supermarket aisle|canned goods+snack bag,0,0,0.0,0.0,0.0
3706,Release cardboard shape|cardboard sheet+cardboard triangle+scissors+smartphone,0,0,0.0,0.0,0.0
3707,Manipulate cardboard shape|cardboard shape+scissors+smartphone,0,0,0.0,0.0,0.0
3708,Pick up phone|cardboard shape+cardboard stack+scissors+smartphone,0,0,0.0,0.0,0.0
3709,Pick up phone|cardboard stack+smartphone,0,0,0.0,0.0,0.0
3710,Walk through workspace|boxes+cardboard pieces+phone,0,0,0.0,0.0,0.0
3711,Walk through workspace|boxes+phone,0,0,0.0,0.0,0.0
3712,Prepare to place cardboard|boxes+cardboard pieces+phone+scissors+table,0,0,0.0,0.0,0.0
3713,Prepare to place cardboard|cardboard pieces+scissors+table,0,0,0.0,0.0,0.0
3714,Prepare to place cardboard|cardboard pieces+chair+scissors+table,0,0,0.0,0.0,0.0
3715,Reach for next canned food|box+canned food,1,0,0.0,0.0,0.0
3716,Pick up canned food|canned food+plastic crate,5,0,0.0,0.0,0.0
3717,Interact with smartphone|cans+cereal box+shelf+smartphone,2,0,0.0,0.0,0.0
3718,Manipulate craft piece|blue fan craft piece+craft pieces+purple craft pieces+scissors+smartphone+yellow craft pieces,2,0,0.0,0.0,0.0
3719,Manipulate craft piece|blue fan craft piece+purple craft pieces+scissors+smartphone+yellow craft pieces,12,0,0.0,0.0,0.0
3720,Manipulate craft paper strips|blue paper fan+paper strips+scissors+smartphone,6,0,0.0,0.0,0.0
3721,Operate smartphone|craft paper strips+folded paper fan+paper scraps+scissors+smartphone+table,2,0,0.0,0.0,0.0
3722,Operate smartphone|paper scraps+scissors+smartphone+table,13,0,0.0,0.0,0.0
3723,Release paper strip|beads+craft beads+paper strip+phone+scissors+table,2,0,0.0,0.0,0.0
3724,Release paper strip|beads+paper strip+phone+scissors+table,15,0,0.0,0.0,0.0
3725,Sort small craft pieces|craft pieces+paper strips+scissors+smartphone+star-shaped craft pieces+table,2,0,0.0,0.0,0.0
3726,Sort small craft pieces|craft pieces+scissors+smartphone+table,5,0,0.0,0.0,0.0
3727,Hold product package|product package+shelf,0,0,0.0,0.0,0.0
3728,Retrieve items from bag|charging cable bundles+shopping bag,0,0,0.0,0.0,0.0
3729,Remove item from bag|packaged colorful item,0,0,0.0,0.0,0.0
3730,fold purple ribbon|hands+purple ribbon,0,0,0.0,0.0,0.0
3731,Fold ribbon|hands+purple ribbon+table,0,0,0.0,0.0,0.0
3732,Fold ribbon|purple ribbon+table,0,0,0.0,0.0,0.0
3733,Manipulate ribbon knot|desk+folded ribbon piece+hands+purple ribbon+purple ribbon knot,0,0,0.0,0.0,0.0
3734,Manipulate ribbon knot|hands+purple ribbon,0,0,0.0,0.0,0.0
3735,Open paper lantern|cardboard storage box+red paper honeycomb lantern,10,0,0.0,0.0,0.0
3736,Grasp lantern component|paper lantern,3,0,0.0,0.0,0.0
3737,Remove paper lantern part from packaging|paper lantern component+plastic packaging,3,0,0.0,0.0,0.0
3738,Mark cardboard with marker|black marker+cardboard+metal ruler,0,0,0.0,0.0,0.0
3739,Cut along the line|cardboard+metal ruler+utility knife,0,0,0.0,0.0,0.0
3740,Cut cardboard with utility knife|cardboard strip+metal ruler+utility knife,0,0,0.0,0.0,0.0
3741,Tear off cardboard segment|cardboard+cardboard segment+main cardboard sheet+metal ruler+pen+utility knife,0,0,0.0,0.0,0.0
3742,Tear off cardboard segment|cardboard+metal ruler+pen+utility knife,0,0,0.0,0.0,0.0
3743,Browsing smartphone content|blue ribbon+desk+pen holder+power bank+smartphone+table,0,0,0.0,0.0,0.0
3744,Manipulate small component|blue small component+desk+hands+pen holder+pens holder+small decorative component+smartphone,0,0,0.0,0.0,0.0
3745,Manipulate small component|hands+pen holder+small decorative component,0,0,0.0,0.0,0.0
3746,Manipulate small component|hands+small decorative component,0,0,0.0,0.0,0.0
3747,Manipulate component on strip|blue strip+small components,0,0,0.0,0.0,0.0
3748,Put down smartphone|paper quilling strips+power bank+smartphone+star beads,2,0,0.0,0.0,0.0
3749,Put down smartphone|paper quilling strips+smartphone+star beads,5,0,0.0,0.0,0.0
3750,Place smartphone down|beads+charging bank+power bank+quilling paper strips+small paper stars+smartphone,2,0,0.0,0.0,0.0
3751,Place smartphone down|beads+charging bank+smartphone,7,0,0.0,0.0,0.0
3752,Record count on notepad|notepad+paper stars+pen,0,0,0.0,0.0,0.0
3753,Place device on lap|blue pen+electronic counting device+mobile phone+paper sheet+paper stars+pen+recording paper+tablet+water bottle,0,0,0.0,0.0,0.0
3754,Place device on lap|blue pen+mobile phone+paper sheet+paper stars+water bottle,0,0,0.0,0.0,0.0
3755,Resume counting stars|paper+paper stars+pen,0,0,0.0,0.0,0.0
3756,Update paper record|paper record+paper stars+pen+smartphone+water bottle,0,0,0.0,0.0,0.0
3757,Cut cardboard|cardboard+desk+power bank+scissors+smartphone,0,0,0.0,0.0,0.0
3758,Cut cardboard|cardboard+desk+scissors,0,0,0.0,0.0,0.0
3759,Cut cardboard strip|cardboard strip+phone+power bank+scissors,0,0,0.0,0.0,0.0
3760,Mark cardboard strip with pen|cardboard pieces+cardboard strip+metal ruler+pen+power bank+ruler+scissors+smartphone+utility knife,0,0,0.0,0.0,0.0
3761,Mark cardboard strip with pen|cardboard pieces+cardboard strip+metal ruler+pen+power bank+scissors+smartphone+utility knife,0,0,0.0,0.0,0.0
3762,Manipulate puzzle pieces|puzzle mat+puzzle pieces,10,0,0.0,0.0,0.0
3763,Pick up puzzle piece|jigsaw puzzle+puzzle pieces,3,0,0.0,0.0,0.0
3764,Attempt to fit puzzle piece|puzzle board+puzzle box+puzzle piece,5,0,0.0,0.0,0.0
3765,Manipulating paper strips|blue paper strip+yellow paper strip,5,0,0.0,0.0,0.0
3766,Manipulate beads|blue beads+smartphone+yellow beads,10,0,0.0,0.0,0.0
3767,Observe workspace|cardboard pieces+vacuum cleaner,0,0,0.0,0.0,0.0
3768,Observe workspace|cardboard pieces+stool+vacuum cleaner,0,0,0.0,0.0,0.0
3769,Pick up marker|cardboard+marker+metal ruler+power bank+ruler+utility knife+water bottle,0,0,0.0,0.0,0.0
3770,Pick up marker|cardboard+marker+power bank+ruler+utility knife,0,0,0.0,0.0,0.0
3771,Mark cardboard with marker|cardboard+marker+ruler,0,0,0.0,0.0,0.0
3772,Drop cardboard square into box|collection box,0,0,0.0,0.0,0.0
3773,Retrieve hand to table|cardboard squares+table,0,0,0.0,0.0,0.0
3774,Approaching work table|black remote+cardboard squares+person+table,0,0,0.0,0.0,0.0
3775,Prepare to cut cardboard|cardboard sheet+metal ruler+table,0,0,0.0,0.0,0.0
3776,Cut cardboard strip with scissors|cardboard strip+scissors,0,0,0.0,0.0,0.0
3777,Place cardboard square|cardboard square+cardboard stacks+scissors,0,0,0.0,0.0,0.0
3778,Pick up cardboard strip|cardboard strip+scissors,0,0,0.0,0.0,0.0
3779,Sort buttons|buttons+smartphone+table,6,0,0.0,0.0,0.0
3780,Approaching and pressing the door switch|glass door+switch,1,0,0.0,0.0,0.0
3781,Greeting/acknowledging participants|chair+person+table+vr headset,2,0,0.0,0.0,0.0
3782,Greeting/acknowledging participants|chair+person+table,4,0,0.0,0.0,0.0
3783,Fold plastic strip|container+container with tools+plastic bottle+plastic strip+purple plastic strip+water bottle+white table,2,0,0.0,0.0,0.0
3784,Fold plastic strip|container+plastic bottle+plastic strip,10,0,0.0,0.0,0.0
3785,Cut cardboard square|cardboard sheet+cardboard square+scissors+smartphone+stack of cardboard squares,0,0,0.0,0.0,0.0
3786,Cut cardboard square|cardboard square+scissors,0,0,0.0,0.0,0.0
3787,Place cardboard square|stack of cardboard squares,0,0,0.0,0.0,0.0
3788,Cut cardboard square|cardboard sheet+cardboard square+scissors+smartphone,0,0,0.0,0.0,0.0
3789,Place cardboard piece on stack|cardboard sheet+cardboard squares pile+scissors,0,0,0.0,0.0,0.0
3790,Cut cardboard piece|cardboard piece+cardboard sheet+cardboard square+cardboard stack+ruler+scissors+smartphone,0,0,0.0,0.0,0.0
3791,Cut cardboard piece|cardboard piece+cardboard stack+ruler+scissors,0,0,0.0,0.0,0.0
3792,Place cardboard piece on stack|cardboard scraps+cardboard square+scissors+smartphone,0,0,0.0,0.0,0.0
3793,Place cardboard piece on stack|cardboard scraps+cardboard sheet+cardboard square+cardboard stacks+scissors+smartphone,0,0,0.0,0.0,0.0
3794,Place cardboard piece on stack|cardboard sheet+cardboard stacks+scissors,0,0,0.0,0.0,0.0
3795,Trim cardboard piece|cardboard sheet+cardboard squares+scissors+smartphone,0,0,0.0,0.0,0.0
3796,Place cardboard piece on stack|cardboard sheet+cardboard squares+scissors+smartphone,0,0,0.0,0.0,0.0
3797,Trim cardboard piece|cardboard piece+scissors+smartphone,0,0,0.0,0.0,0.0
3798,Sort buttons by color|buttons+paper+pen+table+water bottle,0,0,0.0,0.0,0.0
3799,Sort buttons by color|buttons+hand+paper+pen+table+water bottle,0,0,0.0,0.0,0.0
3800,Sort buttons by color|buttons+hand,0,0,0.0,0.0,0.0
3801,Sort button by color|mixed buttons+phone+power bank+smartphone+water bottle,0,0,0.0,0.0,0.0
3802,Sort button by color|mixed buttons+smartphone+water bottle,0,0,0.0,0.0,0.0
3803,Sort buttons|buttons+mixed buttons+phone+power bank+sorted buttons+water bottle,0,0,0.0,0.0,0.0
3804,Sort buttons|mixed buttons+phone+power bank+sorted buttons+water bottle,0,0,0.0,0.0,0.0
3805,Manipulate paper edge|hands+paper cone+phone+puzzle box+smartphone+water bottle,2,0,0.0,0.0,0.0
3806,Manipulate paper edge|paper cone+phone+puzzle box+water bottle,8,0,0.0,0.0,0.0
3807,Placing paper strip|paper cone+phone,1,0,0.0,0.0,0.0
3808,Placing paper strip|paper cone+paper strip+phone+puzzle box+water bottle,15,0,0.0,0.0,0.0
3809,Manipulate paper strip|jigsaw puzzle box+paper cone+paper strip+phone+puzzle box+smartphone+water bottle,2,0,0.0,0.0,0.0
3810,Manipulate paper strip|jigsaw puzzle box+paper strip+phone+water bottle,13,0,0.0,0.0,0.0
3811,Secure paper edges with adhesive|adhesive strip+paper cone+paper cone pieces+puzzle box+smartphone+water bottle,2,0,0.0,0.0,0.0
3812,Secure paper edges with adhesive|adhesive strip+paper cone+puzzle box+smartphone+water bottle,7,0,0.0,0.0,0.0
3813,Place canned food on shelf|canned food+glove+shelf,0,0,0.0,0.0,0.0
3814,Inspect product|cloth+gloved hand+yellow product+yellow product packet,0,0,0.0,0.0,0.0
3815,Inspect product|gloved hand+yellow product packet,0,0,0.0,0.0,0.0
3816,Pick up product from box|cardboard box+cleaning glove+product+shelf,0,0,0.0,0.0,0.0
3817,Pick up product from box|cardboard box+cleaning glove+product,0,0,0.0,0.0,0.0
3818,Draw straight line|cardboard+metal ruler+red marker+scissors+utility knife+water bottle,0,0,0.0,0.0,0.0
3819,Inspect cardboard piece|cardboard piece+hands+small cardboard piece,0,0,0.0,0.0,0.0
3820,Inspect cardboard piece|small cardboard piece,0,0,0.0,0.0,0.0
3821,Inspect cardboard piece|cardboard boxes+small cardboard piece,0,0,0.0,0.0,0.0
3822,Draw lines on cardboard|box of cardboard pieces+cardboard+plastic water bottle+red marker+ruler+scissors,0,0,0.0,0.0,0.0
3823,Draw line on cardboard|cardboard+metal ruler+red marker+water bottle,0,0,0.0,0.0,0.0
3824,Draw line on cardboard|box cutter+cardboard+metal ruler+red marker+water bottle,0,0,0.0,0.0,0.0
3825,Reposition hands and ruler|cardboard+marker+metal ruler+orange ruler+red marker+scissors+utility knife+water bottle,0,0,0.0,0.0,0.0
3826,Reposition hands and ruler|cardboard+orange ruler+red marker+utility knife+water bottle,0,0,0.0,0.0,0.0
3827,Cut cardboard strip with utility knife|cardboard sheet+ruler+scissors+utility knife+water bottle,0,0,0.0,0.0,0.0
3828,Hold smartphone|bowl+food container+kettle+kitchen counter+sink+smartphone,1,0,0.0,0.0,0.0
3829,Move towards the stove|blue bowl+countertop+faucet+floor+metal container+red bowl+sink,2,0,0.0,0.0,0.0
3830,Open stove pot lid|blue bowl+cloth+faucet+pot+pot lid+red bowl+sink+soap dispenser+stove+white bowl,1,0,0.0,0.0,0.0
3831,Open stove pot lid|pot+pot lid+stove,6,0,0.0,0.0,0.0
3832,Grasp cleaning bottle|bowls+chopping board+cleaning bottle+cleaning fluid bottle+plastic bowls,1,0,0.0,0.0,0.0
3833,Grasping cleaning cloth|cleaning cloth,1,0,0.0,0.0,0.0
3834,Place towel|faucet+metal pot+pot+sink+towel,1,0,0.0,0.0,0.0
3835,Place towel|faucet+metal pot+sink+towel,1,0,0.0,0.0,0.0
3836,Cut cardboard|cardboard+utility knife,39,0,0.0,0.0,0.0
3837,Cut cardboard|cardboard+hand+utility knife,6,0,0.0,0.0,0.0
3838,Cut cardboard|cardboard+smartphone+utility knife,6,0,0.0,0.0,0.0
3839,Pick up item from bin|food items+grocery shelf+plastic bin,0,0,0.0,0.0,0.0
3840,Pick up item from bin|food item+food items+grocery shelf+plastic bin,0,0,0.0,0.0,0.0
3841,Place item on shelf|food item+grocery shelf+plastic bin,0,0,0.0,0.0,0.0
3842,Place item on shelf|colostrum canister+food item+grocery shelf+jar of food+shelf,0,0,0.0,0.0,0.0
3843,Place item on shelf|colostrum canister+jar of food+shelf,0,0,0.0,0.0,0.0
3844,Place item on shelf|colostrum canister+jar of food,0,0,0.0,0.0,0.0
3845,Place item on shelf|bin+food product+shelf,0,0,0.0,0.0,0.0
3846,Check smart watch|jars+shelf+smart watch+smartwatch,0,0,0.0,0.0,0.0
3847,Check smart watch|jars+shelf+smart watch,0,0,0.0,0.0,0.0
3848,Pick up jar|jar+jars+shelf+storage container,0,0,0.0,0.0,0.0
3849,Pick up jar|jar,0,0,0.0,0.0,0.0
3850,Place jar on shelf|jar+shelf+storage container,0,0,0.0,0.0,0.0
3851,Hold empty container|plastic container+shelf,0,0,0.0,0.0,0.0
3852,Assess shelf arrangement|shelf+yellow promotion sign,0,0,0.0,0.0,0.0
3853,Assess shelf arrangement|empty cardboard box+shelf+yellow promotion sign,0,0,0.0,0.0,0.0
3854,Reach for product|cardboard box+shelf,0,0,0.0,0.0,0.0
3855,Reach for product|bottles+cardboard box+shelf,0,0,0.0,0.0,0.0
3856,Reach for product|bottles+cardboard box+clear plastic pouches+shelf,0,0,0.0,0.0,0.0
3857,Reach for product|cardboard box+clear plastic pouches+plastic-wrapped product+shelf,0,0,0.0,0.0,0.0
3858,Reach for product|cardboard box+plastic-wrapped product+shelf,0,0,0.0,0.0,0.0
3859,Press foam piece|blue foam pile+bottle+foam base+foam pieces+foam strip+hand+phone+purple foam pile+small blue foam piece+yellow foam pile,0,0,0.0,0.0,0.0
3860,Pick up bottle|bottle+foam strips+phone+table,0,0,0.0,0.0,0.0
3861,Touch foam strip|bottle+foam strip+foam strips+phone+table+yellow foam pieces,0,0,0.0,0.0,0.0
3862,Observe craft layout|blue foam pieces+bottle+foam strip+foam strips+phone+purple foam pieces+table+yellow foam pieces,0,0,0.0,0.0,0.0
3863,Observe craft layout|blue foam pieces+blue foam strip+foam strips+phone+purple foam pieces+table+yellow foam pieces+yellow foam strip,0,0,0.0,0.0,0.0
3864,Assemble foam strips|blue foam strip+blue foam strips+hands+phone+power bank+purple foam strips+table+yellow foam strip+yellow foam strips,0,0,0.0,0.0,0.0
3865,Adjust foam strip|blue foam strip+blue foam strips+foam strips+hand+phone+power bank+purple foam strips+table+yellow foam strips,0,0,0.0,0.0,0.0
3866,Adjust foam strip|blue foam strip+foam strips+hand+phone+table+yellow foam strips,0,0,0.0,0.0,0.0
