id,episode_id,split,start_frame,end_frame,main_task
long_80f_stride40:b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:134,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,5720,5799,Crafting a cardboard model
long_80f_stride40:b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:135,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,5800,5879,Crafting a cardboard model
long_80f_stride40:b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:136,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,5840,5919,Crafting a cardboard model
long_80f_stride40:b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:137,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,5880,5959,Crafting a cardboard model
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:0,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,0,79,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:1,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,40,119,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:2,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,80,159,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:3,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,120,199,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:4,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,160,239,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:5,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,200,279,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:6,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,240,319,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:7,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,280,359,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:8,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,320,399,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:9,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,360,439,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:10,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,400,479,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:11,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,440,519,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:34,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1400,1479,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:35,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1440,1519,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:36,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1480,1559,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:37,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1520,1599,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:38,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1560,1639,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:39,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1600,1679,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:40,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1640,1719,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:41,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1680,1759,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:42,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1720,1799,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:43,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1760,1839,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:44,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1800,1879,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:45,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1840,1919,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:48,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2000,2079,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:49,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2040,2119,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:50,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2080,2159,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:51,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2120,2199,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:52,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2160,2239,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:53,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2200,2279,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:54,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2240,2319,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:55,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2280,2359,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:56,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2320,2399,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:57,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2360,2439,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:58,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2400,2479,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:59,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2440,2519,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:63,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2640,2719,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:64,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2680,2759,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:65,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2720,2799,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:66,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2760,2839,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:67,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2800,2879,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:68,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2840,2919,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:69,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2920,2999,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:70,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2960,3039,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:71,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3000,3079,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:72,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3040,3119,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:73,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3080,3159,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:74,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3120,3199,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:75,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3160,3239,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:76,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3200,3279,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:77,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3240,3319,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:78,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3280,3359,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:79,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3320,3399,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:80,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3400,3479,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:81,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3440,3519,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:82,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3480,3559,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:83,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3520,3599,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:84,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3560,3639,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:85,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3600,3679,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:86,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3640,3719,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:87,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3680,3759,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:88,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3720,3799,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:89,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3760,3839,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:90,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3800,3879,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:91,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3840,3919,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:101,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4320,4399,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:102,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4360,4439,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:103,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4400,4479,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:104,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4440,4519,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:105,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4480,4559,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:106,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4520,4599,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:107,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4560,4639,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:108,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4600,4679,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:109,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4640,4719,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:110,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4680,4759,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:111,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4720,4799,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:114,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4920,4999,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:115,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4960,5039,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:116,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5000,5079,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:117,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5040,5119,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:118,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5080,5159,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:119,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5120,5199,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:120,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5160,5239,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:121,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5200,5279,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:122,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5280,5359,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:123,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5320,5399,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:124,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5360,5439,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:125,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5400,5479,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:126,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5440,5519,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:127,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5480,5559,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:128,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5520,5599,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:129,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5560,5639,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:130,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5600,5679,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:131,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5640,5719,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:132,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5680,5759,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:133,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5720,5799,"Measuring, marking, and cutting a piece of cardboard"
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:0,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,0,79,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:1,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,40,119,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:2,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,80,159,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:3,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,120,199,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:4,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,160,239,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:5,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,200,279,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:6,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,240,319,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:7,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,280,359,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:8,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,320,399,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:9,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,360,439,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:10,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,400,479,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:11,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,440,519,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:12,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,480,559,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:13,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,520,599,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:14,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,560,639,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:15,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,600,679,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:16,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,640,719,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:17,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,680,759,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:18,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,720,799,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:19,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,760,839,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:20,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,800,879,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:21,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,840,919,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:22,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,880,959,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:24,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,1000,1079,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:25,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,1040,1119,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:26,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,1080,1159,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:27,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,1120,1199,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:28,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,1160,1239,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:29,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,1200,1279,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:30,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,1240,1319,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:31,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,1280,1359,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:32,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,1320,1399,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:33,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,1360,1439,Desktop assembly and smartphone usage
long_80f_stride40:9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:34,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,1400,1479,Desktop assembly and smartphone usage
